12000
897	1183
109	831
855	865
680	1667
489	501
2	56
147	764
252	521
222	485
777	1690
656	1630
742	1340
538	939
537	1165
836	1785
595	1523
493	1438
622	872
96	694
66	250
568	576
68	455
675	721
906	1058
208	511
554	1075
228	834
986	1127
644	1107
460	570
101	951
386	523
831	1767
418	1118
703	1554
399	986
660	999
163	470
396	1146
642	916
499	971
890	1456
64	787
452	754
420	1052
506	1272
193	792
194	817
120	707
981	1867
52	910
857	1068
955	1199
5	203
366	648
566	659
470	887
934	1286
700	1626
779	1180
417	805
255	501
734	841
592	1121
896	1228
125	423
441	708
742	1728
174	546
35	239
964	1109
313	825
815	1705
960	1671
999	1141
130	1104
514	1060
609	869
668	1212
277	1027
817	1362
783	965
297	742
82	905
152	930
622	995
101	505
639	1289
159	747
366	977
351	1067
396	705
117	983
801	923
263	362
66	698
869	1575
817	1509
171	492
826	1677
59	682
858	1675
404	782
228	537
447	526
476	561
465	1089
589	963
150	899
585	1328
514	736
506	1240
761	1465
815	1554
936	1246
854	1498
583	1129
361	1305
231	411
288	1096
951	1521
739	1734
582	1375
650	1235
69	768
42	908
139	828
868	1700
927	1529
286	656
595	752
365	592
741	1729
671	737
664	1610
552	699
670	1116
728	766
663	1375
43	921
851	1550
774	1307
382	841
549	699
528	634
868	1335
470	564
487	863
274	1142
259	283
310	841
278	1052
124	1086
542	1052
795	1151
956	1522
401	935
713	1632
412	537
866	994
247	268
120	629
213	821
271	1051
647	859
514	1306
498	1154
649	1002
760	1311
5	313
792	1054
505	752
147	382
115	379
524	1219
69	491
95	964
130	634
998	1745
95	972
652	1101
755	1631
887	1111
773	1305
352	637
464	1086
192	1181
528	962
440	611
757	1397
335	375
323	1228
804	846
108	704
728	1544
459	1247
5	658
225	1139
657	893
683	1323
795	1134
994	1008
57	875
990	1614
561	1446
145	864
590	1574
527	654
437	1241
590	1351
426	1337
790	1176
345	1185
89	701
516	695
337	1324
913	1282
993	1099
175	300
581	1340
512	538
309	314
958	1639
302	927
576	937
38	845
42	889
43	728
439	800
241	513
892	1690
618	720
52	421
387	1279
58	63
313	1082
821	1775
604	670
833	1601
990	1909
133	161
838	1444
651	1188
491	1482
177	690
499	995
945	1109
334	528
483	1219
21	680
943	1057
328	589
743	1107
111	950
735	1415
866	1308
939	998
700	1331
254	867
337	856
377	1073
205	992
157	460
18	471
605	886
271	566
596	1194
687	1513
56	721
32	122
507	609
723	1331
957	1540
462	1182
377	643
508	1209
577	830
425	834
330	662
328	617
140	1126
435	491
301	459
382	1120
461	597
100	752
516	1033
82	901
471	838
484	726
269	677
854	1806
845	1013
154	684
199	292
647	1435
734	905
336	1061
273	494
926	1714
189	351
168	1126
259	918
189	343
88	443
851	1785
105	153
156	758
171	469
906	1752
620	838
682	1474
559	660
923	1147
50	355
359	1271
991	1829
216	486
553	1377
812	1720
945	1310
577	707
186	1100
911	1177
670	1577
327	516
773	903
269	1089
713	1161
470	775
491	1141
245	1043
547	680
550	1236
742	1539
650	1245
901	1520
396	628
936	1693
149	1085
784	1218
382	1069
966	1708
763	1371
218	1205
976	1222
188	245
73	655
661	1316
199	867
98	716
322	1264
741	1490
369	1072
108	766
820	944
79	503
763	1599
630	1388
448	1323
620	1290
564	796
52	330
257	641
460	647
317	527
809	1463
572	697
773	801
883	1793
174	822
802	1593
844	1208
289	485
322	1227
132	155
592	683
83	594
520	1216
536	1004
397	782
187	626
400	1162
673	1209
633	1000
650	1633
535	855
295	638
298	1145
302	1229
722	1425
748	1183
730	745
306	469
357	1236
575	730
650	965
410	1189
311	364
20	803
881	969
304	1257
117	175
228	633
178	587
469	955
37	430
155	330
157	706
931	1032
647	836
164	303
924	1602
918	1476
513	1249
931	1621
1	917
207	819
970	1935
52	637
952	1641
182	1181
799	1342
135	962
521	796
784	851
406	717
815	1452
846	1203
966	1061
300	503
655	1184
601	822
446	870
869	1574
741	1377
411	914
759	1579
664	1640
196	548
193	306
212	619
770	1658
771	1317
172	506
533	1149
688	1629
960	980
617	628
631	1244
115	851
201	565
271	348
243	982
614	1387
170	934
668	828
688	983
403	521
991	1967
176	713
325	734
825	983
344	979
510	1212
699	1238
531	762
58	781
171	675
999	1077
554	1359
17	473
173	557
413	1154
691	1148
170	659
663	1662
571	1163
778	1401
26	553
861	1441
711	1337
269	966
460	1339
